Time - Voltage	Amplitude - Voltage
21373	6,74192
21374	6,75131
21375	6,76031
21376	6,76993
21377	6,77965
21378	6,78974
21379	6,79937
21380	6,8096
21381	6,81978
21382	6,83004
21383	6,84021
21384	6,84976
21385	6,85949
21386	6,86973
21387	6,87956
21388	6,88881
21389	6,89848
21390	6,90791
21391	6,91748
21392	6,92725
21393	6,93637
21394	6,94621
21395	6,95576
21396	6,96547
21397	6,97524
21398	6,98468
21399	6,99459
21400	7,00353
21401	7,01253
21402	7,02259
21403	7,03257
21404	7,04252
21405	7,05278
21406	7,06241
21407	7,07184
21408	7,08149
21409	7,0915
21410	7,10183
21411	7,1115
21412	7,1209
21413	7,13138
21414	7,14063
21415	7,15048
21416	7,16008
21417	7,16992
21418	7,17926
21419	7,18883
21420	7,19847
21421	7,20864
21422	7,21857
21423	7,22908
21424	7,239
21425	7,24878
21426	7,25861
21427	7,26927
21428	7,27941
21429	7,28967
21430	7,29983
21431	7,30937
21432	7,31949
21433	7,32945
21434	7,3388
21435	7,34847
21436	7,358
21437	7,36791
21438	7,37926
21439	7,38965
21440	7,39971
21441	7,40902
21442	7,41859
21443	7,42863
21444	7,43793
21445	7,44815
21446	7,45885
21447	7,46876
21448	7,47943
21449	7,48982
21450	7,50026
21451	7,5104
21452	7,52086
21453	7,53117
21454	7,54194
21455	7,55227
21456	7,56265
21457	7,57339
21458	7,5836
21459	7,59343
21460	7,60312
21461	7,61289
21462	7,62228
21463	7,63192
21464	7,64169
21465	7,65214
21466	7,6629
21467	7,67335
21468	7,68298
21469	7,69297
21470	7,70328
21471	7,71334
21472	7,72391
21473	7,7344
21474	7,74473
21475	7,75546
21476	7,76644
21477	7,77701
21478	7,78749
21479	7,79817
21480	7,80839
21481	7,81883
21482	7,8291
21483	7,83874
21484	7,84845
21485	7,85829
21486	7,86853
21487	7,87872
21488	7,88818
21489	7,89826
21490	7,90811
21491	7,91809
21492	7,9277
21493	7,93789
21494	7,94831
21495	7,9577
21496	7,96715
21497	7,97667
21498	7,98715
21499	7,99728
21500	7,99762
21501	7,99795
21502	7,99876
21503	7,99946
21504	8,00047
21505	8,00148
21506	8,00262
21507	8,00309
21508	8,00332
21509	8,00411
21510	8,00487
21511	8,00525
21512	8,0054
21513	8,00632
21514	8,00744
21515	8,00769
21516	8,00853
21517	8,00826
21518	8,00793
21519	8,00888
21520	8,0099
21521	8,01036
21522	8,01095
21523	8,01153
21524	8,01161
21525	8,01125
21526	8,01155
21527	8,01199
21528	8,01286
21529	8,01403
21530	8,01456
21531	8,0152
21532	8,01527
21533	8,01596
21534	8,01666
21535	8,01698
21536	8,01817
21537	8,01873
21538	8,0196
21539	8,02005
21540	8,01975
21541	8,01986
21542	8,01968
21543	8,01954
21544	8,01993
21545	8,02041
21546	8,02063
21547	8,02096
21548	8,02084
21549	8,02079
21550	8,02213
21551	8,02311
21552	8,02386
21553	8,02446
21554	8,02495
21555	8,02531
21556	8,02586
21557	8,02648
21558	8,02671
21559	8,02641
21560	8,0276
21561	8,02836
21562	8,02885
21563	8,02922
21564	8,02909
21565	8,02957
21566	8,03056
21567	8,0311
21568	8,03155
21569	8,03201
21570	8,03215
21571	8,03268
21572	8,03281
21573	8,03263
21574	8,03206
21575	8,03214
21576	8,03171
21577	8,03162
21578	8,03189
21579	8,03229
21580	8,0328
21581	8,03303
21582	8,03314
21583	8,03329
21584	8,03384
21585	8,03417
21586	8,03421
21587	8,03439
21588	8,03431
21589	8,03372
21590	8,03379
21591	8,03356
21592	8,03311
21593	8,0329
21594	8,03249
21595	8,03275
21596	8,03273
21597	8,03291
21598	8,0336
21599	8,03384
21600	8,03365
21601	8,03444
21602	8,03412
21603	8,03422
21604	8,0339
21605	8,03326
21606	8,03329
21607	8,03308
21608	8,03318
21609	8,03311
21610	8,03264
21611	8,03289
21612	8,03322
21613	8,03331
21614	8,03404
21615	8,03396
21616	8,03447
21617	8,03488
21618	8,03557
21619	8,0364
21620	8,03689
21621	8,03719
21622	8,03705
21623	8,03724
21624	8,03725
21625	8,03678
21626	8,03707
21627	8,03691
21628	8,03759
21629	8,03775
21630	8,0385
21631	8,03954
21632	8,03977
21633	8,04019
21634	8,04092
21635	8,04115
21636	8,04188
21637	8,04249
21638	8,04196
21639	8,04292
21640	8,04422
21641	8,04533
21642	8,04662
21643	8,04812
21644	8,05039
21645	8,05211
21646	8,053
21647	8,05398
21648	8,0545
21649	8,05477
21650	8,05507
21651	8,05608
21652	8,05601
21653	8,05595
21654	8,05609
21655	8,05691
21656	8,05693
21657	8,05723
21658	8,05779
21659	8,05784
21660	8,05812
21661	8,05854
21662	8,05926
21663	8,05933
21664	8,05959
21665	8,05879
21666	8,05809
21667	8,05725
21668	8,05715
21669	8,05716
21670	8,05676
21671	8,05603
21672	8,05525
21673	8,0549
21674	8,05585
21675	8,05597
21676	8,0553
21677	8,0544
21678	8,05384
21679	8,05345
21680	8,05286
21681	8,05308
21682	8,05347
21683	8,05418
21684	8,05432
21685	8,05432
21686	8,05436
21687	8,05393
21688	8,05408
21689	8,05383
21690	8,05295
21691	8,05253
21692	8,0522
21693	8,05219
21694	8,05203
21695	8,05207
21696	8,05292
21697	8,05334
21698	8,05323
21699	8,05301
21700	8,05362
21701	8,05406
21702	8,05432
21703	8,05468
21704	8,05465
21705	8,05443
21706	8,05378
21707	8,05309
21708	8,05201
21709	8,05077
21710	8,05032
21711	8,04962
21712	8,05019
21713	8,05067
21714	8,05026
21715	8,05031
21716	8,05018
21717	8,05068
21718	8,05137
21719	8,05154
21720	8,05153
21721	8,05205
21722	8,05259
21723	8,0528
21724	8,05342
21725	8,05455
21726	8,05573
21727	8,05689
21728	8,05796
21729	8,05851
21730	8,05918
21731	8,05941
21732	8,05994
21733	8,06045
21734	8,06085
21735	8,06101
21736	8,06134
21737	8,06153
21738	8,06094
21739	8,06098
21740	8,06135
21741	8,06113
21742	8,0606
21743	8,06004
21744	8,05956
21745	8,05929
21746	8,0594
21747	8,05942
21748	8,06014
21749	8,06071
21750	8,05982
21751	8,05885
21752	8,05788
21753	8,05671
21754	8,05532
21755	8,05419
21756	8,05353
21757	8,05319
21758	8,05294
21759	8,05298
21760	8,05232
21761	8,05097
21762	8,05014
21763	8,05051
21764	8,05034
21765	8,04994
21766	8,04908
21767	8,04845
21768	8,04801
21769	8,04741
21770	8,04721
21771	8,04649
21772	8,04629
21773	8,04611
21774	8,04635
21775	8,04614
21776	8,04626
21777	8,0456
21778	8,04457
21779	8,04405
21780	8,04361
21781	8,04278
21782	8,04251
21783	8,04209
21784	8,0415
21785	8,04141
21786	8,04167
21787	8,04138
21788	8,04092
21789	8,04106
21790	8,04116
21791	8,0413
21792	8,04144
21793	8,04175
21794	8,04162
21795	8,04216
21796	8,0425
21797	8,04223
21798	8,0417
21799	8,04108
21800	8,04238
21801	8,04327
21802	8,04382
21803	8,04407
21804	8,0448
21805	8,04459
21806	8,04434
21807	8,04451
21808	8,04378
21809	8,04378
21810	8,04389
21811	8,04335
21812	8,04268
21813	8,0413
21814	8,04074
21815	8,04124
21816	8,04152
21817	8,04144
21818	8,0413
21819	8,0407
21820	8,04044
21821	8,04061
21822	8,04092
21823	8,04057
21824	8,04066
21825	8,04089
21826	8,04052
21827	8,04067
21828	8,04018
21829	8,04071
21830	8,04107
21831	8,04115
21832	8,0419
21833	8,04229
21834	8,04288
21835	8,04355
21836	8,04398
21837	8,04398
21838	8,0443
21839	8,04477
21840	8,04484
21841	8,0446
21842	8,04466
21843	8,0441
21844	8,04364
21845	8,0431
21846	8,04273
21847	8,04242
21848	8,04239
21849	8,04246
21850	8,04249
21851	8,04229
21852	8,04281
21853	8,04311
21854	8,04264
21855	8,0426
21856	8,04227
21857	8,04144
21858	8,04094
21859	8,04122
21860	8,04167
21861	8,04137
21862	8,04177
21863	8,04246
21864	8,04314
21865	8,04441
21866	8,04504
21867	8,04604
21868	8,04603
21869	8,04554
21870	8,04541
21871	8,04591
21872	8,04559
21873	8,04577
21874	8,0451
21875	8,04454
21876	8,04437
21877	8,04448
21878	8,04435
21879	8,04396
21880	8,04405
21881	8,04419
21882	8,04412
21883	8,04421
21884	8,04447
21885	8,04507
21886	8,04598
21887	8,04677
21888	8,04736
21889	8,04759
21890	8,04812
21891	8,04836
21892	8,04912
21893	8,04926
21894	8,04929
21895	8,04947
21896	8,04948
21897	8,04983
21898	8,05044
21899	8,05087
21900	8,05026
21901	8,04933
21902	8,04801
21903	8,04684
21904	8,04635
21905	8,04655
21906	8,04641
21907	8,04675
21908	8,04685
21909	8,0471
21910	8,04642
21911	8,04584
21912	8,04449
21913	8,04269
21914	8,04205
21915	8,0414
21916	8,04091
21917	8,04029
21918	8,03921
21919	8,03841
21920	8,03796
21921	8,03737
21922	8,03722
21923	8,03728
21924	8,03674
21925	8,03601
21926	8,0346
21927	8,03356
21928	8,03256
21929	8,03154
21930	8,03048
21931	8,02998
21932	8,02942
21933	8,02875
21934	8,02854
21935	8,02843
21936	8,0276
21937	8,02742
21938	8,0273
21939	8,0267
21940	8,02649
21941	8,02664
21942	8,02659
21943	8,02627
21944	8,02579
21945	8,02568
21946	8,02535
21947	8,025
21948	8,02401
21949	8,02268
21950	8,02241
21951	8,02256
21952	8,02257
21953	8,02304
21954	8,0234
21955	8,02443
21956	8,02496
21957	8,02492
21958	8,0253
21959	8,02584
21960	8,02656
21961	8,02703
21962	8,02749
21963	8,02707
21964	8,02756
21965	8,02798
21966	8,02885
21967	8,0294
21968	8,03037
21969	8,03094
21970	8,03118
21971	8,0315
21972	8,03172
21973	8,03252
21974	8,03334
21975	8,03405
21976	8,03427
21977	8,0348
21978	8,03513
21979	8,03558
21980	8,03529
21981	8,03613
21982	8,03679
21983	8,03764
21984	8,03781
21985	8,03776
21986	8,03788
21987	8,03884
21988	8,04013
21989	8,04122
21990	8,0419
21991	8,04241
21992	8,04286
21993	8,04356
21994	8,04466
21995	8,04466
21996	8,0443
21997	8,04534
21998	8,04596
21999	8,04705
22000	8,04714
22001	8,04686
22002	8,0476
22003	8,04838
22004	8,04854
22005	8,04976
22006	8,05046
22007	8,05152
22008	8,05315
22009	8,05441
22010	8,05533
22011	8,05609
22012	8,05718
22013	8,05902
22014	8,05987
22015	8,06019
22016	8,06034
22017	8,06116
22018	8,06227
22019	8,06349
22020	8,0646
22021	8,06577
22022	8,06613
22023	8,06734
22024	8,0684
22025	8,06954
22026	8,07081
22027	8,07181
22028	8,07313
22029	8,07386
22030	8,07473
22031	8,07547
22032	8,07543
22033	8,07568
22034	8,07602
22035	8,07646
22036	8,07631
22037	8,07737
22038	8,07771
22039	8,07784
22040	8,07737
22041	8,07714
22042	8,07671
22043	8,0768
22044	8,07676
22045	8,07681
22046	8,0774
22047	8,07791
22048	8,078
22049	8,0787
22050	8,07978
22051	8,08051
22052	8,08112
22053	8,08223
22054	8,0834
22055	8,08341
22056	8,08438
22057	8,08583
22058	8,08671
22059	8,0869
22060	8,08726
22061	8,08841
22062	8,08841
22063	8,08892
22064	8,08891
22065	8,08939
22066	8,08986
22067	8,09067
22068	8,09198
22069	8,09293
22070	8,09398
22071	8,09442
22072	8,09494
22073	8,09557
22074	8,09629
22075	8,09626
22076	8,09591
22077	8,09684
22078	8,09799
22079	8,09906
22080	8,09962
22081	8,09914
22082	8,10005
22083	8,10051
22084	8,10103
22085	8,10095
22086	8,10029
22087	8,10067
22088	8,10083
22089	8,10106
22090	8,10091
22091	8,10136
22092	8,10114
22093	8,10128
22094	8,10126
22095	8,10184
22096	8,10191
22097	8,10165
22098	8,10177
22099	8,1021
22100	8,1025
22101	8,10303
22102	8,10357
22103	8,10357
22104	8,10373
22105	8,10383
22106	8,10446
22107	8,10469
22108	8,10561
22109	8,1065
22110	8,10735
22111	8,10956
22112	8,1112
22113	8,11229
22114	8,11339
22115	8,11426
22116	8,11503
22117	8,11591
22118	8,11696
22119	8,11783
22120	8,1183
22121	8,11863
22122	8,11883
22123	8,11906
22124	8,11866
22125	8,1188
22126	8,11988
22127	8,12057
22128	8,12092
22129	8,12147
22130	8,12242
22131	8,12298
22132	8,12319
22133	8,12327
22134	8,12324
22135	8,12337
22136	8,1235
22137	8,1235
22138	8,1237
22139	8,12379
22140	8,12397
22141	8,12344
22142	8,12348
22143	8,12444
22144	8,1251
22145	8,12597
22146	8,12697
22147	8,12829
22148	8,12999
22149	8,13134
22150	8,13239
22151	8,13295
22152	8,13307
22153	8,13353
22154	8,13409
22155	8,13409
22156	8,13337
22157	8,1333
22158	8,13343
22159	8,13423
22160	8,13487
22161	8,13569
22162	8,1363
22163	8,13738
22164	8,13795
22165	8,13816
22166	8,13806
22167	8,13809
22168	8,13782
22169	8,13786
22170	8,13864
22171	8,14004
22172	8,14115
22173	8,14149
22174	8,14149
22175	8,14152
22176	8,14135
22177	8,14164
22178	8,14177
22179	8,14107
22180	8,14068
22181	8,14003
22182	8,13893
22183	8,13816
22184	8,13789
22185	8,13773
22186	8,13678
22187	8,13534
22188	8,1346
22189	8,13329
22190	8,13203
22191	8,13057
22192	8,1298
22193	8,12943
22194	8,12925
22195	8,12902
22196	8,12961
22197	8,1291
22198	8,12879
22199	8,12842
22200	8,12888
22201	8,1297
22202	8,13001
22203	8,13002
22204	8,13056
22205	8,13002
22206	8,12992
22207	8,1298
22208	8,12939
22209	8,12851
22210	8,1272
22211	8,1269
22212	8,12681
22213	8,12678
22214	8,12695
22215	8,12697
22216	8,1271
22217	8,12704
22218	8,12648
22219	8,12612
22220	8,12574
22221	8,12488
22222	8,12463
22223	8,12359
22224	8,1222
22225	8,12119
22226	8,1203
22227	8,11883
22228	8,11787
22229	8,11727
22230	8,11659
22231	8,11597
22232	8,11588
22233	8,11513
22234	8,11458
22235	8,11416
22236	8,11414
22237	8,11323
22238	8,11286
22239	8,11289
22240	8,11289
22241	8,1129
22242	8,1131
22243	8,11261
22244	8,11261
22245	8,11223
22246	8,11181
22247	8,11106
22248	8,11109
22249	8,11024
22250	8,109
22251	8,10865
22252	8,10774
22253	8,10716
22254	8,10642
22255	8,1064
22256	8,10641
22257	8,10586
22258	8,10506
22259	8,10518
22260	8,10482
22261	8,10435
22262	8,10377
22263	8,10281
22264	8,1022
22265	8,10094
22266	8,10021
22267	8,09969
22268	8,09935
22269	8,09981
22270	8,10018
22271	8,10073
22272	8,10204
22273	8,10278
22274	8,10287
22275	8,10376
22276	8,10502
22277	8,1051
22278	8,10508
22279	8,10547
22280	8,1061
22281	8,10744
22282	8,10734
22283	8,10763
22284	8,10809
22285	8,10907
22286	8,10972
22287	8,10949
22288	8,11005
22289	8,11077
22290	8,11195
22291	8,1128
22292	8,11348
22293	8,114
22294	8,1151
22295	8,11566
22296	8,11617
22297	8,11628
22298	8,11587
22299	8,11562
22300	8,1156
22301	8,11589
22302	8,1163
22303	8,11722
22304	8,11831
22305	8,11897
22306	8,11981
22307	8,11992
22308	8,11973
22309	8,11874
22310	8,11852
22311	8,11736
22312	8,1172
22313	8,11787
22314	8,11801
22315	8,11818
22316	8,11838
22317	8,11849
22318	8,11826
22319	8,11805
22320	8,11813
22321	8,11846
22322	8,11826
22323	8,11801
22324	8,11866
22325	8,11894
22326	8,11884
22327	8,11891
22328	8,11901
22329	8,11886
22330	8,1182
22331	8,11726
22332	8,11659
22333	8,11635
22334	8,11671
22335	8,11741
22336	8,1183
22337	8,11874
22338	8,11939
22339	8,12054
22340	8,1212
22341	8,12233
22342	8,12304
22343	8,12286
22344	8,12275
22345	8,12265
22346	8,12235
22347	8,12177
22348	8,12044
22349	8,11994
22350	8,11923
22351	8,11865
22352	8,11863
22353	8,11773
22354	8,1171
22355	8,11728
22356	8,11816
22357	8,11868
22358	8,11894
22359	8,1188
22360	8,11879
22361	8,1191
22362	8,11948
22363	8,11936
22364	8,11923
22365	8,11967
22366	8,12012
22367	8,12036
22368	8,12062
22369	8,12069
22370	8,12058
22371	8,11974
22372	8,11921
22373	8,11973
22374	8,12059
22375	8,12095
22376	8,12184
22377	8,12213
22378	8,12277
22379	8,12407
22380	8,12553
22381	8,12605
22382	8,12725
22383	8,12746
22384	8,12763
22385	8,12786
22386	8,12911
22387	8,13046
22388	8,13156
22389	8,13246
22390	8,13286
22391	8,13375
22392	8,13441
22393	8,13436
22394	8,13396
22395	8,13418
22396	8,13467
22397	8,13509
22398	8,1359
22399	8,13678
22400	8,13613
22401	8,13542
22402	8,13449
22403	8,13343
22404	8,13212
22405	8,13162
22406	8,13077
22407	8,13033
22408	8,12973
22409	8,12881
22410	8,12953
22411	8,12952
22412	8,12858
22413	8,12672
22414	8,12635
22415	8,1257
22416	8,12537
22417	8,12473
22418	8,12406
22419	8,12333
22420	8,12326
22421	8,12269
22422	8,12247
22423	8,1229
22424	8,12308
22425	8,12298
22426	8,12228
22427	8,12273
22428	8,12253
22429	8,12265
22430	8,12256
22431	8,12258
22432	8,12234
22433	8,12279
22434	8,12236
22435	8,12211
22436	8,12182
22437	8,12174
22438	8,12245
22439	8,12266
22440	8,12233
22441	8,12287
22442	8,12306
22443	8,12377
22444	8,12357
22445	8,12373
22446	8,12291
22447	8,12248
22448	8,12185
22449	8,12171
22450	8,12143
22451	8,12061
22452	8,12016
22453	8,11903
22454	8,11791
22455	8,11667
22456	8,11533
22457	8,11458
22458	8,11403
22459	8,11292
22460	8,11246
22461	8,11135
22462	8,11035
22463	8,10975
22464	8,10915
22465	8,10907
22466	8,10904
22467	8,10896
22468	8,10872
22469	8,10789
22470	8,10724
22471	8,10597
22472	8,10466
22473	8,10334
22474	8,10232
22475	8,10141
22476	8,10068
22477	8,09978
22478	8,099
22479	8,09737
22480	8,09576
22481	8,09379
22482	8,0922
22483	8,09098
22484	8,08957
22485	8,08846
22486	8,08726
22487	8,08653
22488	8,0849
22489	8,08411
22490	8,08395
22491	8,08287
22492	8,08165
22493	8,08096
22494	8,08038
22495	8,07869
22496	8,07684
22497	8,07527
22498	8,07453
22499	8,07368
22500	8,07196
22501	8,07071
22502	8,06889
22503	8,06686
22504	8,06376
22505	8,06159
22506	8,05909
22507	8,05733
22508	8,05553
22509	8,054
22510	8,05342
22511	8,05136
22512	8,0484
22513	8,04587
22514	8,0431
22515	8,0401
22516	8,03695
22517	8,03407
22518	8,03203
22519	8,02938
22520	8,02635
22521	8,02425
22522	8,02267
22523	8,02196
22524	8,02079
22525	8,01843
22526	8,01575
22527	8,01331
22528	8,01154
22529	8,00959
22530	8,00742
22531	8,00607
22532	8,0048
22533	8,00269
22534	8,00013
22535	7,99749
22536	7,9954
22537	7,99286
22538	7,99052
22539	7,98852
22540	7,98611
22541	7,98423
22542	7,98151
22543	7,97965
22544	7,97843
22545	7,97659
22546	7,97447
22547	7,97282
22548	7,97175
22549	7,97049
22550	7,96914
22551	7,96789
22552	7,96672
22553	7,96529
22554	7,96384
22555	7,96236
22556	7,96079
22557	7,95868
22558	7,95578
22559	7,95262
22560	7,94968
22561	7,94713
22562	7,94443
22563	7,94219
22564	7,94011
22565	7,93792
22566	7,93547
22567	7,93403
22568	7,93266
22569	7,93181
22570	7,93068
22571	7,93007
22572	7,92942
22573	7,92831
22574	7,92687
22575	7,92592
22576	7,92534
22577	7,92514
22578	7,92518
22579	7,92409
22580	7,92268
22581	7,92231
22582	7,92114
22583	7,92127
22584	7,92065
22585	7,92075
22586	7,92013
22587	7,9192
22588	7,91777
22589	7,91693
22590	7,91706
22591	7,91646
22592	7,91587
22593	7,91524
22594	7,91413
22595	7,91358
22596	7,91301
22597	7,9124
22598	7,91103
22599	7,90982
22600	7,9089
22601	7,90811
22602	7,90773
22603	7,90823
22604	7,9087
22605	7,90879
22606	7,9087
22607	7,90831
22608	7,90834
22609	7,90893
22610	7,90863
22611	7,9083
22612	7,90836
22613	7,90949
22614	7,91004
22615	7,91121
22616	7,91116
22617	7,91076
22618	7,91105
22619	7,91128
22620	7,91036
22621	7,91001
22622	7,90994
22623	7,90908
22624	7,90873
22625	7,90888
22626	7,9096
22627	7,90915
22628	7,90888
22629	7,9088
22630	7,90815
22631	7,90733
22632	7,90717
22633	7,90678
22634	7,90714
22635	7,90685
22636	7,90632
22637	7,90557
22638	7,9034
22639	7,90139
22640	7,89993
22641	7,898
22642	7,89623
22643	7,89432
22644	7,89346
22645	7,89245
22646	7,89247
22647	7,89228
22648	7,89135
22649	7,89051
22650	7,89014
22651	7,89015
22652	7,88932
22653	7,88945
22654	7,88972
22655	7,88987
22656	7,88962
22657	7,88979
22658	7,88973
22659	7,88995
22660	7,88922
22661	7,88927
22662	7,88972
22663	7,89002
22664	7,88961
22665	7,8894
22666	7,8889
22667	7,88726
22668	7,88578
22669	7,8845
22670	7,88371
22671	7,88367
22672	7,88344
22673	7,88275
22674	7,88312
22675	7,8832
22676	7,88348
22677	7,88376
22678	7,88349
22679	7,88439
22680	7,88515
22681	7,886
22682	7,88683
22683	7,88735
22684	7,88735
22685	7,88719
22686	7,88798
22687	7,88827
22688	7,88825
22689	7,88796
22690	7,88758
22691	7,88722
22692	7,88726
22693	7,88696
22694	7,88646
22695	7,88706
22696	7,88851
22697	7,88979
22698	7,89051
22699	7,89074
22700	7,89185
22701	7,89228
22702	7,89349
22703	7,89529
22704	7,89821
22705	7,89973
22706	7,90088
22707	7,90229
22708	7,90352
22709	7,9058
22710	7,90672
22711	7,90842
22712	7,91037
22713	7,91196
22714	7,91351
22715	7,91557
22716	7,91794
22717	7,91997
22718	7,92143
22719	7,92387
22720	7,92649
22721	7,92782
22722	7,92879
22723	7,9293
22724	7,92969
22725	7,93142
22726	7,93309
22727	7,93471
22728	7,93573
22729	7,93684
22730	7,93777
22731	7,93911
22732	7,94111
22733	7,94351
22734	7,94559
22735	7,94768
22736	7,94923
22737	7,95128
22738	7,95344
22739	7,95499
22740	7,95715
22741	7,95869
22742	7,96075
22743	7,96257
22744	7,96352
22745	7,96515
22746	7,96696
22747	7,96787
22748	7,96854
22749	7,96938
22750	7,97104
22751	7,97316
22752	7,97508
22753	7,9771
22754	7,97891
22755	7,98008
22756	7,98168
22757	7,98349
22758	7,98601
22759	7,98886
22760	7,99126
22761	7,99298
22762	7,99482
22763	7,99649
22764	7,99849
22765	8,00026
22766	8,00234
22767	8,00361
22768	8,00522
22769	8,00652
22770	8,00737
22771	8,00787
22772	8,00843
22773	8,00836
22774	8,00817
22775	8,00873
22776	8,00866
22777	8,00831
22778	8,00743
22779	8,00758
22780	8,0081
22781	8,00813
22782	8,00857
22783	8,00847
22784	8,00945
22785	8,0093
22786	8,0095
22787	8,00969
22788	8,01028
22789	8,0107
22790	8,01038
22791	8,0108
22792	8,01108
22793	8,01134
22794	8,01205
22795	8,01163
22796	8,01105
22797	8,01092
22798	8,01136
22799	8,01142
22800	8,01139
22801	8,01149
22802	8,01102
22803	8,00994
22804	8,00941
22805	8,00914
22806	8,00854
22807	8,00744
22808	8,00611
22809	8,00539
22810	8,00391
22811	8,00299
22812	8,00221
22813	8,00107
22814	7,9997
22815	7,99809
22816	7,99721
22817	7,997
22818	7,99638
22819	7,99557
22820	7,99559
22821	7,99604
22822	7,99609
22823	7,99583
22824	7,99629
22825	7,99615
22826	7,99605
22827	7,9962
22828	7,99672
22829	7,99651
22830	7,9963
22831	7,99623
22832	7,99616
22833	7,9968
22834	7,99701
22835	7,99716
22836	7,99841
22837	7,9993
22838	8,00052
22839	8,00153
22840	8,00301
22841	8,00421
22842	8,00531
22843	8,00635
22844	8,00632
22845	8,0066
22846	8,00649
22847	8,00673
22848	8,0076
22849	8,00855
22850	8,00871
22851	8,00882
22852	8,00954
22853	8,00975
22854	8,01031
22855	8,00986
22856	8,01027
22857	8,01078
22858	8,01124
22859	8,01176
22860	8,01264
22861	8,01339
22862	8,0139
22863	8,01413
22864	8,01441
